id;id_type;sort;attrs_cn;attrs_id;attrs_name;center_x;center_y;extent_ymin;extent_ymax;extent_xmin;extent_xmax;stat_kvartal_total;stat_kvartal_geo;stat_parcel_total;stat_parcel_geo;stat_oks_total;stat_oks_geo
1239;3;6520;65:20;65:20;Александровск-Сахалинский;15829660.1045297;6663745.64544582;6474757.14858298;6796041.16883693;15765519.7453227;15862904.3583685;37;37;3207;791;1107;11
1240;3;7832;78:32;78:32;Адмиралтейский;3372674.39387984;8381210.61778643;8376607.8472472;8386643.80973891;3367433.05414609;3377731.76335529;313;313;3769;3224;4918;681
1241;3;5433;54:33;54:33;город Искитим;9272929.6957041;7288512.5877983;7270996.32983272;7304063.91083471;9263649.2200605;9280377.11235913;687;687;16580;14171;11579;3371
1242;3;2810;28:10;28:10;Благовещенский;14199240.7373093;6561523.21173112;6448407.11086674;6634286.58586757;14154053.4373562;14237781.0376288;408;399;59732;23800;10643;4145
1243;3;7603;76:03;76:3;Брейтовский;4213170.49234109;8042891.9994422;7983020.70073709;8120929.24733573;4155251.45296557;4260368.07192903;340;340;13134;2878;4444;949
1244;3;3701;37:01;37:1;Верхнеландеховский;4736953.22898363;7726769.82618837;7698248.65507795;7750808.71752615;4701319.59938704;4773125.66474517;388;388;13956;8399;2424;608
1245;3;4018;40:18;40:18;Спас-Деменский;3782137.326368;7246290.03422533;7209537.03336612;7281647.62551773;3737569.49794242;3823166.46339105;613;613;9715;5834;4301;1063
1246;3;7118;71:18;71:18;Суворовский;4055412.42968053;7194013.43057329;7157867.91823496;7228876.44693474;4003634.40581445;4103117.70107772;255;255;26878;15019;19850;3058
1247;3;204;02:04;2:4;Аскинский;6319152.50909564;7582387.85473099;7534345.58472324;7639539.70052601;6248756.58464304;6410328.96070745;335;335;25982;25585;10657;3450
1248;3;6325;63:25;63:25;Красноармейский;5557292.15702335;6928144.57399028;6877729.64485442;6978709.47046023;5505102.07128264;5611853.82855775;477;477;39072;20551;7252;1902
1249;3;6806;68:06;68:6;Кирсановский;4735985.74353142;6922100.41654062;6879473.31958782;6966572.92921017;4695440.98482131;4774212.65821396;1069;1069;18431;4195;8519;2006
1250;3;4711;47:11;47:11;г. Новая Ладога;3594882.27827799;8421717.49111221;8416846.31334403;8427077.98505468;3590026.90342959;3598648.01655145;84;84;3781;1793;2755;525
1251;3;7321;73:21;73:21;Чердаклинский;5440367.99510913;7221623.80184756;7146658.34834073;7289541.63054043;5391623.87543419;5513830.23939581;883;883;58673;29182;27803;7469
1252;3;7218;72:18;72:18;Уватский;7919279.30906309;8167625.57378743;7967398.58929051;8396860.77116846;7532569.32921157;8371185.63155975;176;176;26407;21801;11224;5181
1253;3;7703;77:03;77:3;Восточный;4205498.87066513;7516268.07888429;7497993.95044683;7560340.82925897;4191198.0099481;4224068.85063759;157;157;11127;10662;37865;20721
1254;3;2917;29:17;29:17;Соловецкий;3980666.49763368;9708825.25133811;9535872.84476316;9872331.24354222;3923694.16292477;4051549.64433001;5;5;724;708;672;499
1255;3;5213;52:13;52:13;Чкаловский;4795195.36032484;7695738.63729583;7658796.67872456;7735397.00156123;4764283.99517444;4825721.71287968;512;512;39585;20258;13121;3035
1256;3;2324;23:24;23:24;Павловский;4438686.49905339;5794145.41776067;5761200.15523077;5825408.79154845;4395213.79943517;4493089.12738087;1095;1095;47049;30197;33641;7883
1257;3;6950;69:50;69:50;ЗАТО Солнечный;3680914.36284484;7801693.15011204;7799714.91704087;7803703.02595501;3677737.09045058;3683868.03697793;13;13;158;73;220;36
1258;3;3214;32:14;32:14;Комаричский;3858397.07691667;6868772.44349208;6833771.84602396;6896956.22091523;3812593.78046331;3891721.43076057;715;715;19589;11551;9161;1160
1259;3;6659;66:59;66:59;Полевской;6698400.77459517;7640739.93707177;7598007.28576518;7693227.52471861;6638719.97585621;6742518.2583367;128;128;33238;32382;25627;4649
1260;3;7526;75:26;75:26;Тунгиро-Олекминский;13349989.116933;7342813.64209831;7118013.36899546;7567126.4718822;13058263.921204;13597326.8891196;30;30;350;307;307;77
1261;3;6518;65:18;65:18;Смирныховский;15927820.4597104;6458488.75911496;6353335.16948467;6589341.33909829;15822481.2716992;16030969.8601445;44;21;5549;715;2686;163
1262;3;1604;16:04;16:4;Актанышский;5984454.48505028;7491333.40979407;7429287.94368488;7543854.08696119;5935112.0814095;6040827.26127102;189;189;25359;24591;14612;4196
1263;3;3814;38:14;38:14;Тайшетский;10902768.2950284;7606533.17005785;7292517.75357329;7932116.13821317;10752758.8600295;11027278.7759365;188;188;34264;26870;11674;2856
1264;3;6703;67:03;67:3;Гагаринский;3893590.6113739;7489365.40405376;7413350.2911307;7556391.37001995;3843256.2203413;3940134.43405722;431;431;50957;31739;22289;4029
1265;3;5417;54:17;54:17;Маслянинский;9391852.46311888;7251472.89596931;7185286.13478036;7313911.86300915;9323459.95600602;9475080.47855793;255;255;23346;17499;7872;2079
1266;3;269;02:69;2:69;Благовещенский городской;6231956.51664968;7371609.04836811;7361950.86617144;7380756.00455238;6218669.83700348;6243835.74322603;228;228;13857;13336;10150;4458
1267;3;7623;76:23;76:23;г. Ярославль;4436534.24273684;7891228.47552051;7869345.99958093;7920268.94076381;4422803.17347596;4453107.23636955;1150;1150;51810;46335;49600;10835
1268;3;4025;40:25;40:25;Пригород г. Калуга;4042397.24;7259966.5642;7238430.11031813;7308682.5938316;4004487.6723705;4055033.76258054;258;258;57302;41630;28539;10949
1269;3;7127;71:27;71:27;г.Ефремов;4241731.30970003;7009502.54857619;6999812.51797097;7014530.0236215;4233760.58241738;4247219.3468264;53;53;8375;3995;10605;1506
1270;3;2828;28:28;28:28;ЗАТО Циолковский;14264006.6382033;6761778.17748564;6753201.96316078;6768746.98509417;14255041.0219568;14275526.0459965;12;12;1395;1042;1368;577
1271;3;6328;63:28;63:28;Пестравский;5543877.70209631;6868056.01455341;6821871.35959665;6921120.47250773;5484615.86518535;5599742.28955099;290;290;14607;9707;6838;1084
1272;3;7313;73:13;73:13;Радищевский;5344978.2917985;6967559.59967155;6936849.33907108;6995829.56603774;5279370.74289117;5401953.61765109;119;119;23325;16989;5057;915
1273;3;4717;47:17;47:17;г. Шлиссельбург;3454844.97690234;8383636.27216767;8380079.37779499;8389814.81012177;3449149.90817156;3461856.92567726;60;60;3861;3155;3216;800
1274;3;5253;52:53;52:53;Выксунский;4702724.89516551;7395976.61376229;7353892.32443192;7455655.24843796;4650400.49897253;4764369.50168618;261;261;28476;19166;17745;4330
1275;3;7713;77:13;77:13;Щербинка;4181441.18245503;7459958.55796782;7456308.44613411;7463939.0575999;4175221.6753085;4186879.86448088;142;142;4976;3371;9222;1448
1276;3;6827;68:27;68:27;г.Моршанск;4653825.40058108;7064886.64889332;7059463.39047106;7069423.61279401;4647201.80117297;4659206.16767947;171;171;11123;6237;9531;1182
1277;3;7220;72:20;72:20;Юргинский;7537446.85644999;7754596.53411991;7680321.23802528;7817601.01690776;7447710.74391319;7631404.10351301;73;73;13554;10444;5128;1446
1278;3;6903;69:03;69:3;Бельский;3672329.19951413;7524993.73071431;7485675.79888851;7571400.2691027;3604624.73997738;3746544.05090262;353;353;12273;7895;2776;358
1279;3;2302;23:02;23:2;Апшеронский;4419203.6246572;5516645.97138167;5454954.48361845;5569764.2194821;4371561.00815427;4463170.66358191;646;646;63149;38688;56212;8005
1280;3;6516;65:16;65:16;Поронайский;15967210.4025027;6345304.65459696;6213928.8348328;6441412.63880179;15861358.8361901;16113382.8560829;65;46;4093;1141;2217;122
1281;3;6701;67:01;67:1;Велижский;3482038.03859131;7476778.0139905;7434420.62296875;7510933.76642171;3438898.44850419;3536833.1853571;271;271;10887;3298;4197;518
1282;3;1640;16:40;16:40;Тюлячинский;5596735.19648003;7527235.49350849;7487810.56766132;7566475.70577054;5558674.76056311;5658527.54601504;290;290;14975;13922;6625;2033
1283;3;7528;75:28;75:28;Могочинский;13371645.2492704;7115946.10122318;6978829.86404943;7258117.50536342;13129480.5764182;13593690.5108996;361;361;10677;8557;7637;1235
1284;3;3816;38:16;38:16;Усольский;11489152.061925;6875849.25798927;6776994.9329336;6981075.14096153;11404219.6889951;11569715.8678275;123;123;35009;27427;21115;6346
1285;3;5402;54:02;54:2;Барабинский;8699144.51094969;7378791.23100505;7291855.36722754;7445038.99435279;8616027.65289228;8794098.35308243;250;250;23388;22686;3438;698
1286;3;6647;66:47;66:47;Карпинский;6590847.35104013;8333703.97504667;8225677.08490396;8439866.60790507;6497442.74783439;6693687.07754063;87;87;12321;12205;8288;617
1287;3;511;05:11;5:11;Буйнакский;5241920.30643612;5288926.97529718;5247122.77119646;5331614.01232789;5191228.07755239;5292691.04491372;71;71;38102;15146;16252;6470
1288;3;7407;74:07;74:7;Еткульский;6855320.81427095;7315865.95831723;7269905.53696399;7359538.53254537;6770578.96622256;6926533.61102846;434;434;30092;23851;11691;2383
1289;3;7844;78:44;78:44;Предпортовый;3333615.17331966;8388720.0575354;8369747.19130937;8407861.5854396;3303071.37020734;3363137.58627586;11;11;2;1;33;17
1290;3;6218;62:18;62:18;Сасовский;4684084.85670487;7228073.45567643;7157111.2904818;7276142.14054009;4625916.97808019;4752126.20333493;164;163;26562;7445;11136;2609
1291;3;7108;71:08;71:8;Ефремовский;4260102.37207039;7014363.70082183;6972989.19787768;7054516.77017971;4209874.91591844;4305043.86009133;292;292;29957;18040;17299;2898
1292;3;7706;77:06;77:6;Юго-Западный;4179851.50181582;7481749.94158749;7457748.53789696;7501735.24090248;4169556.40956011;4187272.14661355;141;141;9123;8446;28977;14211
1293;3;4706;47:06;47:6;Лодейнопольский;3738720.17600903;8521752.15718376;8430762.79839933;8627288.99928709;3492068.88771164;3857027.28603553;225;225;24889;14640;16625;2135
1294;3;7221;72:21;72:21;Ялуторовский;7390244.93814125;7723893.550129;7650443.79764756;7787334.88622511;7322599.84249603;7461773.5961563;253;253;25292;18198;8123;2219
1295;3;7310;73:10;73:10;Новомалыклинский;5571016.25080552;7209412.07411626;7164282.99325091;7267237.82988051;5538972.70532703;5593047.04728872;140;140;10228;3006;6543;979
1296;3;5226;52:26;52:26;Кстовский;4933207.32391908;7569464.3379671;7526926.09074102;7624466.35053674;4882471.45201389;4988518.57895913;919;919;98915;70147;44435;20167
1297;3;6813;68:13;68:13;Петровский;4496495.06854036;6903666.3002861;6859805.34273204;6947087.0027633;4443633.11970903;4555459.7170801;1558;1558;20985;6657;8158;2165
1298;3;7902;79:02;79:2;Октябрьский;14615183.6751443;6128910.68772704;6050237.59791961;6214731.80022433;14544468.8751663;14683581.7525055;120;112;7395;7011;2620;451
1299;3;8003;80:03;80:3;Кадастровый  80:03;12621546.8655586;6585391.56347228;6515328.52713402;6654301.83946634;12505783.2419658;12735018.0154109;90;90;18279;15196;4806;740
1300;3;6707;67:07;67:7;Духовщинский;3597938.40607577;7436056.42180309;7367552.0094612;7507062.14636772;3551845.57583638;3645561.49453795;349;349;22660;9054;4302;1163
1301;3;2314;23:14;23:14;Крыловский;4454847.63207678;5841037.25032815;5813389.03084567;5875729.30779676;4415712.51721251;4500961.0900502;115;115;29006;17147;15435;3332
1302;3;6517;65:17;65:17;г. Поронайск;15930202.189701;6316119.28127092;6307637.94070421;6323318.22494127;15920749.5633832;15940823.6052199;12;1;2259;214;2124;314
1303;3;6908;69:08;69:8;Западнодвинский;3543340.80227163;7582999.3410833;7502523.10682364;7655158.9219891;3489806.75232048;3606610.67315584;707;707;20518;10512;7246;963
1304;3;3222;32:22;32:22;Севский;3829512.82271212;6820297.46866867;6771835.3847985;6861761.15206541;3791810.71815031;3867720.16877253;809;809;19909;11956;7512;1870
1305;3;6671;66:71;66:71;Свободный;6731637.37127533;7995848.79328424;7970878.70416478;8021977.6355991;6700908.26595114;6762359.75621023;3;3;64;60;1045;542
1306;3;3817;38:17;38:17;Усть-Илимский;11316979.8162;7885567.739;7702489.46909649;8249563.52664383;11197632.2222369;11675022.5982713;189;189;12534;10637;6732;1078
1307;3;5408;54:08;54:8;Карасукский;8693445.41534814;7122310.60372374;7037093.48984139;7226437.01344652;8590104.76816234;8759779.11883768;302;302;35718;23403;14951;3130
1308;3;7418;74:18;74:18;Саткинский;6567408.78911983;7357848.54295001;7283997.68828764;7425651.99586686;6520689.61419151;6605424.04844624;1218;1218;26169;17582;25099;6794
1309;3;268;02:68;2:68;Мелеузовский городской;6227247.24524125;6977012.79677499;6969892.25017789;6983491.98132205;6220902.66445872;6236614.68962626;172;172;17193;15473;12817;3455
1310;3;7811;78:11;78:11;Красногвардейский;3391011.69247598;8393605.44242552;8380910.47124103;8408813.55790445;3383407.90326534;3402636.30094876;224;224;6665;6013;5899;1353
1311;3;6222;62:22;62:22;Ухоловский;4510543.76881623;7122926.17667083;7079265.96783332;7164416.08263525;4479269.73839953;4543682.5940348;95;95;12178;4397;5544;900
1312;3;7128;71:28;71:28;г. Кимовск;4287783.04339335;7163628.16373203;7159684.73359495;7167674.59661195;4281944.4080746;4292939.88605486;68;68;9220;4012;7254;726
1313;3;512;05:12;5:12;Казбековский;5194754.95369813;5314723.22870164;5287519.11434149;5334481.24671496;5173028.07203763;5219591.63887941;37;37;18923;9151;5299;3441
1314;3;7608;76:08;76:8;Некоузский;4217556.73470734;7956952.8835602;7901744.24928952;8012137.67763858;4155550.94955945;4279529.28238352;535;535;23891;8604;7268;1103
1315;3;4722;47:22;47:22;Волосовский;3267301.51114162;8256999.09369644;8187414.88853791;8329364.9316776;3211313.42583076;3321093.84626638;1031;1031;48324;29197;29810;5725
1316;3;4201;42:01;42:1;Беловский;9647384.76220332;7248534.39007978;7171958.30046111;7297645.23564957;9552864.56001273;9742561.81925108;92;92;27460;13875;13822;2847
1317;3;7709;77:09;77:9;Северный;4174723.08099947;7529336.69144415;7510752.15066371;7549916.58497898;4155707.4604388;4184317.67095857;143;141;11691;10900;33447;17861
1318;3;6333;63:33;63:33;Сызранский;5390895.7922428;7032508.74522108;6971977.44586259;7074557.37197693;5335560.82995849;5484099.25512464;552;552;45118;17449;18871;3001
1319;3;8204;82:04;82:4;Пенжинский КР;18473233.549452;9094576.39467922;8515672.15284037;9592315.04430673;18052006.0785312;18948098.2965263;9;9;812;210;667;78
1320;3;7213;72:13;72:13;Омутинский;7528188.07335973;7646945.84693907;7572680.52650341;7729906.50067896;7470747.179364;7586976.96641492;152;152;19407;10503;8078;1903
1321;3;7320;73:20;73:20;Цильнинский;5330571.73096148;7274868.38910956;7235334.66616108;7316706.24361067;5290501.41604714;5374530.92009469;258;258;37608;26119;8656;2323
1322;3;6811;68:11;68:11;Никифоровский;4546917.41532304;6957169.60481564;6898277.61237494;7017420.21133105;4515514.64538708;4577645.27159831;1155;1155;19120;4632;7362;1709
1323;3;5227;52:27;52:27;Лысковский;5026912.3616331;7589268.1518971;7530015.02778814;7652061.25335392;4976596.49591329;5082669.24563788;240;240;42000;21734;18100;3784
1324;3;8002;80:02;80:2;Кадастровый  80:02;12825321.9239616;6660224.55551912;6544613.51319763;6743520.45055134;12736776.8751551;12906652.15292;149;149;34190;29590;7029;1805
1325;3;7903;79:03;79:3;Ленинский;14716854.3504934;6121139.446098;6051499.21587105;6201238.42772746;14657415.3621544;14812852.208028;268;266;15828;14443;5496;587
1326;3;6718;67:18;67:18;Смоленский;3544218.02231353;7335003.19513232;7264271.06569319;7397974.64475507;3485205.44667062;3600547.71798707;789;789;93109;66938;24458;8428
1327;3;6523;65:23;65:23;Охинский;15858013.3841878;6993180.2967424;6780465.7226201;7251481.95439511;15763564.4760614;15953591.6190009;23;13;5142;617;1285;3
1328;3;8505;85:05;85:5;Осинский;11581585.471597;7095518.48698451;7025367.51099345;7181538.90242957;11505267.7441175;11660204.9421172;183;183;16451;12156;5227;2993
1329;3;6648;66:48;66:48;Качканарский;6619747.65800125;8118221.00198227;8082662.87917485;8142975.22382078;6593667.53438051;6640755.672991;84;84;21645;21024;13383;1415
1330;3;3820;38:20;38:20;Черемховский;11384713.0929428;6940546.23849447;6838573.86847339;7042070.55154319;11252425.4002049;11511876.7748203;265;265;40121;30743;9234;2831
1331;3;1609;16:09;16:9;Арский;5549934.94467156;7602685.82154779;7540554.81186425;7666114.40952793;5510422.1496869;5599410.74083565;444;444;39846;38159;22552;4232
1332;3;6913;69:13;69:13;Кесовогорский;4150699.60106783;7877045.25938873;7845509.30504183;7907059.69947068;4101039.54666867;4205619.68105951;254;254;13654;6334;4355;966
1333;3;7842;78:42;78:42;Южный;3384215.46396621;8338671.09541192;8318636.86226255;8361811.78096879;3363875.03895278;3403768.54858148;435;435;19387;18955;15092;4541
1334;3;3223;32:23;32:23;Стародубский;3648198.18670447;6895089.20493466;6844564.97142309;6942946.63865859;3607486.67602277;3692800.67284268;1222;1222;47047;24271;16004;4918
1335;3;543;05:43;5:43;город Кизляр;5200433.48892435;5442903.15009689;5436405.68902274;5464036.62376757;5193928.97344661;5209392.64741527;383;383;13093;9754;13566;2507
1336;3;5410;54:10;54:10;Колыванский;9195600.0793023;7536522.84013879;7393186.65882934;7669068.89480756;9078495.5625159;9306859.48163376;146;146;43965;28989;14711;4494
1337;3;6201;62:01;62:1;Ермишинский;4694440.64380714;7324653.12825111;7277299.81092517;7366820.45895113;4655213.96762472;4732103.62862298;178;175;12605;3150;5411;934
1338;3;226;02:26;2:26;Иглинский;6313328.05331258;7324862.3009968;7257290.27844781;7389049.29520896;6248714.19031917;6374220.66384508;506;506;74468;73040;42876;19633
1339;3;8401;84:01;84:1;Диксонский;10239548.2759601;14715850.6545641;11827879.4906683;16980055.0423912;7988452.54040266;12704001.9165775;18;13;771;476;490;115
1340;3;8107;81:07;81:7;г.Кудымкар;6082451.27355079;8184234.43243177;8171736.34301716;8193859.5581586;6074057.30106558;6089640.29357667;329;329;14687;12058;8423;2913
1341;3;6335;63:35;63:35;Челно-Вершинский;5687230.77242844;7245171.9747222;7199510.30832117;7299460.50935039;5647778.85557325;5722255.98582703;382;382;18680;11546;6531;1530
1342;3;7615;76:15;76:15;Тутаевский;4404514.34111055;7955887.04235143;7896942.76989258;8012635.7302754;4362100.9512523;4444439.40282102;493;493;32240;12928;8411;2413
1343;3;7222;72:22;72:22;Ярковский;7478231.30487601;7878773.52541798;7767681.01937198;8007004.70323847;7392911.73736125;7574300.28781297;316;316;32810;20136;10822;3613
1344;3;4203;42:03;42:3;Ижморский;9662517.88578927;7586995.99061193;7485140.37205266;7687917.44398511;9604296.22125757;9716242.21162037;140;140;13166;5052;5006;1555
1345;3;4727;47:27;47:27;Киришский;3592181.63108002;8279919.18333027;8203148.28382417;8348471.63770279;3513926.58148289;3670248.78763338;419;419;48599;18107;25431;3911
1346;3;8001;80:01;80:1;Кадастровый  80:01;12749202.0909847;6605011.17627855;6527755.37114586;6696869.30223341;12665203.925803;12909140.2909934;138;137;36181;30593;10161;2492
1347;3;8203;82:03;82:3;Олюторский КР;18889707.459927;8684263.99880164;8351543.7282078;8989797.46368229;18266263.0289632;19427323.1702404;13;13;3122;809;1299;153
1348;3;7904;79:04;79:4;Биробиджанский;14791470.4255541;6188128.59443251;6123355.12328277;6268274.73865905;14727887.1085931;14844502.3932887;392;390;17366;16680;4341;704
1349;3;6716;67:16;67:16;Руднянский;3464651.50808216;7368951.66220585;7307884.01736468;7452274.78040658;3422892.51712328;3514161.97236888;352;352;25291;7597;9298;1637
1350;3;6815;68:15;68:15;Рассказовский;4670462.33460956;6913048.81342586;6862880.68897847;6963294.25237269;4619439.59455351;4717215.1650176;1287;1287;23851;5456;12135;1456
1351;3;6515;65:15;65:15;г. Углегорск;15814583.2088671;6287802.78931507;6278609.47774579;6292480.225121;15808829.2740768;15820652.698885;10;10;2162;1234;1250;332
1352;3;8506;85:06;85:6;Эхирит-Булагатский;11679573.3752786;6968530.88686658;6867567.26068647;7065541.3348826;11611501.4958033;11755474.1479659;278;278;26839;20149;9947;4245
1353;3;5224;52:24;52:24;Богородский;4855824.54277871;7562908.89859394;7507633.44959554;7603939.44142827;4807559.7094921;4893838.16382797;374;374;97464;74061;37112;15352
1354;3;1606;16:06;16:6;Алькеевский;5557217.9488312;7322280.59355983;7265493.03915609;7374094.94300143;5518166.98707765;5594627.33839387;259;259;20265;19559;10441;1848
1355;3;7812;78:12;78:12;Невский;3391351.81670966;8373242.51049161;8357066.43799984;8385447.01379557;3380025.78552597;3402609.89681205;223;223;6892;6397;7956;1478
1356;3;6202;62:02;62:2;Захаровский;4367846.46045912;7250120.18653816;7214688.36090966;7282433.22237799;4316807.6299264;4411564.38865062;91;91;15851;8544;6285;1610
1357;3;242;02:42;2:42;Салаватский;6474100.94609763;7410361.83200409;7343898.1484048;7465517.72240616;6397425.69826175;6548785.2089769;207;207;22217;22012;13106;3226
1358;3;8402;84:02;84:2;Дудинский;10131143.2724423;11227450.2214175;10217704.0826335;12269400.9373489;9197211.22369397;10928250.3092778;26;26;2307;1675;409;148
1359;3;5401;54:01;54:1;Баганский;8647647.62026516;7171212.79243093;7110177.83084535;7233508.76979052;8575209.59469597;8723817.8668734;78;78;19568;13085;3658;902
1360;3;3201;32:01;32:1;Брасовский;3863382.37531884;6914364.95482614;6882184.14988702;6948301.39791925;3812869.39290813;3908555.30095829;732;732;23148;11084;10552;1050
1361;3;539;05:39;5:39;Чародинский;5207137.66935724;5180102.10035414;5143985.37083064;5216338.39501275;5180471.69631997;5229790.27858778;91;91;4467;1763;1439;695
1362;3;7618;76:18;76:18;г. Переславль-Залесский;4325582.01509294;7706361.06757585;7699721.49092239;7712910.88583178;4318115.59241981;4332318.25121722;376;376;9787;7956;7658;2055
1363;3;6322;63:22;63:22;Кинельский;5657920.30458871;7018849.44058106;6963945.73335724;7067970.66587886;5612197.80835422;5708173.20750546;537;537;72669;46216;21775;5419
1364;3;6622;66:22;66:22;Режевской;6817056.47063508;7842980.8515922;7794035.41368701;7907087.05443933;6764140.93203364;6865916.46191527;418;418;27292;20763;16751;2717
1365;3;4215;42:15;42:15;Тяжинский;9880555.07696212;7575583.04268806;7497813.98732512;7649561.11801294;9811532.36093401;9952694.29342647;95;95;13440;4715;8468;1066
1366;3;7719;77:19;77:19;Троицк;4151527.91833719;7455321.44497749;7449249.59269928;7461714.2356636;4147784.36136857;4155326.9025585;63;63;3850;3399;5507;1390
1367;3;6820;68:20;68:20;Тамбовский;4599498.00674974;6936529.34755056;6884359.45732838;7005372.44419653;4537270.36628911;4661252.6040564;2875;2875;110056;45223;55049;14151
1368;3;7223;72:23;72:23;город Тюмень;7298969.95538282;7792981.05260511;7774449.50969782;7811499.60051649;7265396.98657204;7322846.64215377;91;91;70456;59742;107624;37709
1369;3;6709;67:09;67:9;Ершичский;3643671.15606656;7099591.33604731;7058940.77877189;7132160.52974646;3608316.49358545;3683195.15263144;209;207;8357;4210;2066;640
1370;3;6506;65:06;65:6;Невельский;15802868.8864198;5852027.7935556;5764657.58029085;5917629.45315121;15719121.8283684;15821833.8219954;20;1;6568;2221;1349;293
1371;3;5232;52:32;52:32;Дальнеконстантиновский;4905431.27274059;7522442.90234257;7481937.23928795;7581574.76088131;4855801.08188748;4951774.61348811;301;301;63642;32826;21812;6832
1372;3;2339;23:39;23:39;г. Белореченск;4425351.99976422;5591388.77264665;5544534.82690557;5630588.91797039;4393844.56268273;4455996.90306896;565;565;77751;62743;44963;12973
1373;3;1611;16:11;16:11;Бавлинский;5928087.13879787;7222320.10640594;7165274.72730863;7279399.07430747;5894276.28043356;5955655.29981577;316;316;45701;43765;10379;2239
1374;3;3836;38:36;38:36;г. Иркутск;11610557.0913692;6857582.4163915;6838049.1178686;6876742.38321792;11583661.1471424;11635113.3320822;35;35;56161;51714;86277;21778
1375;3;8102;81:02;81:2;Косинский;6125323.14417455;8378769.90077775;8277639.65422641;8459864.99514375;6056206.41956109;6191460.73045497;263;263;10109;6821;1942;517
1376;3;7115;71:15;71:15;Новомосковский;4281319.23020889;7197670.13384179;7170762.09617024;7225366.9854845;4241160.12868886;4317100.771805;271;271;29026;11930;12581;2318
1377;3;6904;69:04;69:4;Бологовский;3789083.42241371;7959585.94828103;7888152.88001312;8012618.57259681;3732099.76243734;3856477.07527338;406;406;28334;10605;9897;1337
1378;3;205;02:05;2:5;Аургазинский;6217939.25568401;7177508.39412545;7125296.9700946;7224674.3569168;6174374.72102474;6275479.10804523;378;378;32980;32736;19491;5487
1379;3;7810;78:10;78:10;Калининский;3383574.98135586;8400531.12596873;8388899.7971278;8412921.27272452;3377872.57756483;3388792.8523583;128;128;5434;5017;4949;676
1380;3;6220;62:20;62:20;Спасский;4512691.65983923;7275952.58091545;7196344.80510704;7338680.87559822;4454095.27704264;4568515.63241182;238;238;47453;22258;24602;6342
1381;3;5404;54:04;54:4;Венгеровский;8563000.40676868;7542463.27107871;7454901.17183439;7638595.49095127;8475148.35167833;8667984.09864137;132;132;22623;20948;3619;1424
1382;3;544;05:44;5:44;город Буйнакск;5243982.51724228;5285110.194572;5278797.9608301;5289785.94014908;5239919.52808022;5248103.91645052;61;61;13907;5323;11917;1426
1383;3;6618;66:18;66:18;Новолялинский;6676388.77072047;8224164.36242988;8137690.05138736;8323622.94325675;6567378.7472195;6802508.29458633;79;79;19194;18393;8630;1408
1384;3;4206;42:06;42:6;Ленинск-Кузнецкий;9567504.6987542;7298948.1208013;7236890.27455285;7356191.58236244;9484097.94186161;9637082.21177607;131;131;40549;16821;14233;3366
1385;3;8603;86:03;86:3;Cургутский;8154427.14993049;8751723.69596985;8108185.76753299;9205623.9461821;7651605.07610227;8535480.78706051;257;257;205939;182387;94792;35249
1386;3;7717;77:17;77:17;Ленинский;4162347.28613717;7472431.74561674;7450151.16921295;7491903.47062933;4142895.96031314;4180585.18880483;166;166;67345;44008;76767;19722
1387;3;7602;76:02;76:2;Борисоглебский;4339742.72757056;7827317.47493277;7771038.75490223;7882692.01531982;4296269.40173176;4383706.35645212;394;394;17008;8027;8151;1085
1388;3;6808;68:08;68:8;Мордовский;4543883.62857195;6832040.71585123;6779802.08157037;6882208.99865321;4511859.34341456;4577201.81017721;1560;1560;19433;5488;6386;1466
1389;3;7211;72:11;72:11;Казанский;7710607.6316289;7479895.79026638;7417458.52591019;7541197.06251023;7645611.90862414;7770422.91732548;119;119;27316;15208;7862;1638
1390;3;6334;63:34;63:34;Хворостянский;5459202.79579574;6922096.06338803;6874190.91497405;6959396.62230399;5402174.63886587;5509037.32735423;275;275;14589;11305;5956;1217
1391;3;8202;82:02;82:2;Карагинский КР;18098026.9383522;8223450.76449024;7824869.11223894;8595864.44161873;17856146.8713384;18401961.7203956;15;15;1710;750;981;290
1392;3;6720;67:20;67:20;Темкинский;3893998.09387362;7388265.73578125;7341113.502908;7427159.21370078;3852350.70367352;3934564.16169975;179;179;15114;8077;4768;689
1393;3;7901;79:01;79:1;г. Биробиджан;14795532.2745179;6237229.92166833;6223791.46043496;6252377.74061681;14780804.3008363;14814708.2267643;339;339;16915;16154;11228;2298
1394;3;2349;23:49;23:49;город-курорт Сочи;4438519.65886307;5428446.05053611;5370736.6910116;5485207.06877688;4358098.2917089;4526465.46994026;604;593;194627;136741;130750;56551
1395;3;8503;85:03;85:3;Боханский;11568471.8681181;7011260.74580675;6923353.97415412;7082829.73119722;11504636.2464938;11657666.9703517;251;251;17669;13694;6506;3415
1396;3;3833;38:33;38:33;г. Черемхово;11482380.6787496;7005117.2614844;6977563.60532271;7020184.20460337;11466556.2478996;11511081.9348173;314;314;23188;19391;21325;3619
1397;3;6510;65:10;65:10;Долинский;15868302.4612534;6020941.20605521;5961205.48514614;6108798.14030256;15830251.1649501;15923459.4211251;61;1;8413;1148;2955;402
1398;3;7101;71:01;71:1;Алексинский;4136227.69633122;7256663.61609502;7221978.21074589;7298885.2430454;4102882.70399887;4174273.81857734;312;312;37120;23461;14981;3730
